Potential (V),Current (A)
0.04769420623779295,-0.000054318024012900464
0.0526838302612305,-0.00005402238184615275
0.05799627304077145,-0.000053318918617151185
0.06314706802368164,-0.00005260909438220556
0.06797647476196285,-0.00005187032820686004
0.07280540466308595,-0.00005112377766636196
0.07827854156494146,-0.00005033148499933304
0.0826244354248047,-0.00004962459297530584
0.08761453628540039,-0.00004879520747635982
0.09308767318725586,-0.000047971321691875346
0.0975947380065918,-0.000047200634071487
0.1027460098266605,-0.00004641191935661483
0.108057975769043,-0.00004543755039776438
0.113208770751953,-0.00004449156494956698
0.118199348449707,-0.00004344111857790272
0.1230282783508305,-0.00004228219495416856
0.1278576850891115,-0.00004109680867259153
0.132847785949707,-0.0000396537134292885
0.138320922851563,-0.00003806510176218585
0.14218378067016602,-0.000036179711059958195
0.147817611694336,-0.000034204527764813954
0.15280818939209,-0.00003189866765751508
0.1581201553344725,-0.00002924276486737652
0.16359281539916948,-0.00002610578394524054
0.168261528015137,-0.000022683811039314612
0.1729292869567875,-0.00001881651496660199
0.178563117980957,-0.00001424981746822596
0.183070659637451,-9.18145497053047e-6
0.1878995895385745,-3.851368092000479e-6
0.1922454833984375,2.2399763111025103e-6
0.19739675521850603,8.590854122303379e-6
0.20222568511962902,0.00001551700825075388
0.20705509185791,0.00002296948969160436
0.212367057800293,0.00003082746570726156
0.2168741226196285,0.00003928343903680797
0.222507953643799,0.000047818556595302625
0.2268543243408205,0.00005660565511789172
0.232327461242676,0.00006552874310727927
0.237478256225586,0.00007441656089213207
0.241663932800293,0.00008300619083456695
0.24713659286499,0.00009107689038501122
0.251804828643799,0.00009803503962757559
0.25711679458618153,0.00010381085303379193
0.2624287605285645,0.00010795017442433176
0.2675800323486325,0.00011073005771322605
0.27128219604492154,0.00011189782344445129
0.2782039642333985,0.0001111795536417051
0.28255033493042003,0.00010937923434539672
0.2886672019958495,0.0001065393425960795
0.292852878570557,0.00010329892211302622
0.2978425025939945,0.00009991915067075795
0.3029932975769045,0.00009607630636310213
0.3079833984375,0.00009205861715599899
0.312973976135254,0.00008804958088148852
0.31796407699585,0.0000843215057102498
0.3226318359375,0.00008058175808400843
0.32810497283935547,0.00007696546344959643
0.333256244659424,0.00007368698425125336
0.337924003601074,0.00007043170080578423
0.343397617340088,0.00006748775740561547
0.347904682159424,0.00006465434853453188
0.353055953979492,0.00006205041427165268
0.358206748962402,0.0000596075096837012
0.362874507904053,0.000057359437050763545
0.3686699867248535,0.000055218886700458865
0.3728551864624025,0.00005324088488123383
0.3780059814453125,0.00005134360799274868
0.3831572532653805,0.00004964899380865968
0.387825012207031,0.000048067757234093774
0.3923325538635255,0.000046549273974960724
0.39764451980590854,0.00004513749081525025
0.3921713829040525,0.00004360594903118912
0.387181758880615,0.00004223898849886612
0.3821911811828615,0.00004093661300430545
0.3776841163635255,0.00003968768123741025
0.372371673583984,0.00003839505552605256
0.366899013519287,0.00003717137133207874
0.3622307777404785,0.000035765635402640355
0.357240676879883,0.000034399336982460207
0.3525724411010745,0.000032973858651530436
0.34677743911743153,0.00003145816481264773
0.3422703742980955,0.000029816087590006693
0.337602615356445,0.00002801993196044347
0.3326120376586915,0.000025955735509342
0.32810497283935547,0.000023729303393338328
0.322309970855713,0.000021204265976848533
0.316998481750488,0.00001847171824920221
0.312169075012207,0.00001532615351607093
0.3078227043151855,0.00001171291296486745
0.30267143249511697,7.58748956286586e-6
0.2976813316345215,3.0907549444236797e-6
0.292852878570557,-2.005222995649092e-6
0.286896228790283,-7.6711771725968e-6
0.28206777572631847,-0.000013643783859151849
0.277720928192139,-0.000020395907085912758
0.2727313041687015,-0.0000278121315204771
0.267740726470947,-0.00003586013372114395
0.26275110244751,-0.00004418179923959538
0.2575998306274415,-0.00005283841983327871
0.25277090072631847,-0.00006101286817283836
0.24794197082519498,-0.0000695468997946591
0.243112564086914,-0.00007792899486958049
0.237800598144531,-0.00008640667874715288
0.23297119140625,-0.00009468918779020896
0.2283034324646,-0.00010260880299028954
0.22299098968505848,-0.0001095116685974063
0.21800136566162098,-0.00011527680635481362
0.213010787963867,-0.00011937600629607879
0.20802068710327148,-0.0001221181619257552
0.20254755020141602,-0.0001236184752997364
0.198040962219238,-0.0001237792121173702
0.1935334205627445,-0.00012275630615476944
0.18806076049804699,-0.00012129074730182766
0.182748317718506,-0.00011899239416379755
0.1777582168579105,-0.00011579046804399691
0.173089981079102,-0.0001122414614656005
0.16809988021850603,-0.00010885554274864296
0.163431644439697,-0.00010510576430533524
0.1573147773742675,-0.00010141605980606978
0.15280818939209,-0.00009779699030332263
0.147334575653076,-0.00009441690963285514
0.1429886817932125,-0.00009099768431042324
0.1378374099731445,-0.0000878499704413116
0.13252592086792,-0.00008485150556225562
0.127696514129639,-0.00008206533675547686
0.122706413269043,-0.00007945119523355974
0.1175551414489745,-0.00007702370749029794
0.112565517425537,-0.0000747622552808025
0.107414245605469,-0.00007264592659339539
0.10242414474487349,-0.00007077884038153567
0.09791660308837896,-0.0000688222216922441
0.09212207794189456,-0.00006711774403811436
0.08729267120361325,-0.00006553238199558112
0.0823030471801758,-0.00006404284522432141
0.07731246948242185,-0.00006263632440095532
0.0723228454589844,-0.00006126440894149707
0.0674934387207031,-0.00005998777123750185
0.062181472778320354,-0.000058796381381398526
0.05735206604003905,-0.00005771100222773387
0.05252313613891605,-0.000056656686865608255
0.04801607131958005,-0.00005574452643486441
