Potential (V),Current (A)
0.04769420623779295,-54.318024012900466
0.0526838302612305,-54.022381846152754
0.05799627304077145,-53.31891861715118
0.06314706802368164,-52.60909438220556
0.06797647476196285,-51.870328206860044
0.07280540466308595,-51.12377766636196
0.07827854156494146,-50.33148499933304
0.0826244354248047,-49.62459297530584
0.08761453628540039,-48.79520747635982
0.09308767318725586,-47.971321691875346
0.0975947380065918,-47.200634071487
0.1027460098266605,-46.41191935661483
0.108057975769043,-45.437550397764376
0.113208770751953,-44.49156494956698
0.118199348449707,-43.44111857790272
0.1230282783508305,-42.28219495416856
0.1278576850891115,-41.09680867259153
0.132847785949707,-39.6537134292885
0.138320922851563,-38.065101762185854
0.14218378067016602,-36.179711059958194
0.147817611694336,-34.20452776481395
0.15280818939209,-31.89866765751508
0.1581201553344725,-29.24276486737652
0.16359281539916948,-26.10578394524054
0.168261528015137,-22.683811039314612
0.1729292869567875,-18.81651496660199
0.178563117980957,-14.24981746822596
0.183070659637451,-9.18145497053047
0.1878995895385745,-3.8513680920004796
0.1922454833984375,2.2399763111025104
0.19739675521850603,8.590854122303378
0.20222568511962902,15.51700825075388
0.20705509185791,22.96948969160436
0.212367057800293,30.82746570726156
0.2168741226196285,39.28343903680797
0.222507953643799,47.818556595302624
0.2268543243408205,56.60565511789172
0.232327461242676,65.52874310727927
0.237478256225586,74.41656089213207
0.241663932800293,83.00619083456695
0.24713659286499,91.07689038501123
0.251804828643799,98.03503962757559
0.25711679458618153,103.81085303379193
0.2624287605285645,107.95017442433176
0.2675800323486325,110.73005771322605
0.27128219604492154,111.89782344445129
0.2782039642333985,111.1795536417051
0.28255033493042003,109.37923434539672
0.2886672019958495,106.53934259607949
0.292852878570557,103.29892211302622
0.2978425025939945,99.91915067075796
0.3029932975769045,96.07630636310213
0.3079833984375,92.05861715599899
0.312973976135254,88.04958088148852
0.31796407699585,84.3215057102498
0.3226318359375,80.58175808400843
0.32810497283935547,76.96546344959643
0.333256244659424,73.68698425125336
0.337924003601074,70.43170080578423
0.343397617340088,67.48775740561547
0.347904682159424,64.65434853453188
0.353055953979492,62.050414271652684
0.358206748962402,59.6075096837012
0.362874507904053,57.359437050763546
0.3686699867248535,55.21888670045887
0.3728551864624025,53.24088488123383
0.3780059814453125,51.34360799274868
0.3831572532653805,49.648993808659675
0.387825012207031,48.067757234093776
0.3923325538635255,46.54927397496073
0.39764451980590854,45.13749081525025
0.3921713829040525,43.60594903118912
0.387181758880615,42.23898849886612
0.3821911811828615,40.93661300430545
0.3776841163635255,39.687681237410246
0.372371673583984,38.39505552605256
0.366899013519287,37.17137133207874
0.3622307777404785,35.765635402640356
0.357240676879883,34.399336982460206
0.3525724411010745,32.973858651530435
0.34677743911743153,31.45816481264773
0.3422703742980955,29.816087590006692
0.337602615356445,28.01993196044347
0.3326120376586915,25.955735509342002
0.32810497283935547,23.729303393338327
0.322309970855713,21.204265976848532
0.316998481750488,18.47171824920221
0.312169075012207,15.326153516070931
0.3078227043151855,11.71291296486745
0.30267143249511697,7.587489562865859
0.2976813316345215,3.0907549444236797
0.292852878570557,-2.005222995649092
0.286896228790283,-7.671177172596799
0.28206777572631847,-13.64378385915185
0.277720928192139,-20.395907085912757
0.2727313041687015,-27.8121315204771
0.267740726470947,-35.86013372114395
0.26275110244751,-44.18179923959538
0.2575998306274415,-52.83841983327871
0.25277090072631847,-61.01286817283836
0.24794197082519498,-69.5468997946591
0.243112564086914,-77.92899486958049
0.237800598144531,-86.40667874715288
0.23297119140625,-94.68918779020896
0.2283034324646,-102.60880299028955
0.22299098968505848,-109.5116685974063
0.21800136566162098,-115.27680635481362
0.213010787963867,-119.37600629607878
0.20802068710327148,-122.11816192575519
0.20254755020141602,-123.6184752997364
0.198040962219238,-123.77921211737021
0.1935334205627445,-122.75630615476943
0.18806076049804699,-121.29074730182766
0.182748317718506,-118.99239416379756
0.1777582168579105,-115.79046804399691
0.173089981079102,-112.2414614656005
0.16809988021850603,-108.85554274864296
0.163431644439697,-105.10576430533524
0.1573147773742675,-101.41605980606978
0.15280818939209,-97.79699030332263
0.147334575653076,-94.41690963285514
0.1429886817932125,-90.99768431042324
0.1378374099731445,-87.8499704413116
0.13252592086792,-84.85150556225562
0.127696514129639,-82.06533675547686
0.122706413269043,-79.45119523355974
0.1175551414489745,-77.02370749029794
0.112565517425537,-74.7622552808025
0.107414245605469,-72.64592659339539
0.10242414474487349,-70.77884038153567
0.09791660308837896,-68.8222216922441
0.09212207794189456,-67.11774403811437
0.08729267120361325,-65.53238199558112
0.0823030471801758,-64.04284522432141
0.07731246948242185,-62.63632440095532
0.0723228454589844,-61.26440894149707
0.0674934387207031,-59.987771237501846
0.062181472778320354,-58.796381381398525
0.05735206604003905,-57.71100222773387
0.05252313613891605,-56.65668686560826
0.04801607131958005,-55.74452643486441
