Potential (V),Current (A)
0.0481767654418945,-0.0000501870090374723
0.0526838302612305,-0.0000482699397252873
0.057835578918457,-0.0000465536577394232
0.0629863739013672,-0.0000450510997325182
0.0681371688842773,-0.0000436974951298907
0.0726442337036133,-0.0000424345635110512
0.0781173706054688,-0.0000412817462347448
0.0832681655883789,-0.0000401548168156296
0.0877752304077148,-0.0000391898065572605
0.0926046371459961,-0.0000382183352485299
0.0977554321289063,-0.0000372338981833309
0.103228569030762,-0.0000363660365110263
0.108057975769043,-0.0000355435040546581
0.112565040588379,-0.0000346367887686938
0.118038177490234,-0.0000337883684551343
0.122867584228516,-0.0000328686874127015
0.128018379211426,-0.0000319749233312905
0.132204055786133,-0.0000309840106638148
0.138642311096191,-0.0000299607199849561
0.143149375915527,-0.0000288920855382457
0.148301124572754,-0.000027655070880428
0.154095649719238,-0.0000264309928752482
0.158602714538574,-0.0000248701398959383
0.163432121276855,-0.0000232704333029687
0.168261528015137,-0.0000214699539355934
0.173412322998047,-0.0000193197338376194
0.178241729736328,-0.0000170205603353679
0.183713912963867,-0.0000143716461025178
0.18822193145752,-0.0000115284346975386
0.193050384521484,-0.00000832902151159942
0.198201179504395,-0.00000491274022351718
0.203030586242676,-0.00000123268728202675
0.208181381225586,0.00000293329412670573
0.213010787963867,0.00000702167017152533
0.218161582946777,0.000011016454664059
0.22266960144043,0.0000154917652253062
0.22782039642334,0.0000198569614440203
0.232327461242676,0.0000239954824792221
0.237478256225586,0.0000279461819445714
0.242630004882813,0.0000319875543937087
0.247137069702148,0.0000349343899870291
0.252610206604004,0.0000378877011826262
0.258082389831543,0.0000398695265175775
0.262590408325195,0.0000412425579270348
0.268062591552734,0.0000418254494434223
0.272891998291016,0.0000418966956203803
0.278042793273926,0.0000414433161495253
0.283194541931152,0.0000405948812840506
0.288022994995117,0.0000394679809687659
0.292852401733398,0.0000382439029635862
0.29768180847168,0.0000369226763723418
0.303154945373535,0.0000353747891495004
0.307662010192871,0.0000338139507221058
0.313135147094727,0.0000322207051794976
0.317963600158691,0.0000307051959680393
0.322470664978027,0.0000292479671770707
0.327300071716309,0.0000277777871815488
0.332773208618164,0.0000265148555627093
0.33824634552002,0.0000251936435233802
0.34339714050293,0.0000240472872974351
0.34854793548584,0.0000229721772484481
0.353377342224121,0.000021903557353653
0.358528137207031,0.0000209514982998371
0.363036155700684,0.0000201030634343624
0.368508338928223,0.0000192287261597812
0.37269401550293,0.0000184904056368396
