Potential (V),Current (A)
0.0475330352783203,-0.000044305228584562435
0.05204010009765625,-0.00004385059037304021
0.0581569671630859,-0.000043354736590117695
0.062985897064209,-0.000042784877223311923
0.0681371688842773,-0.000042316077269788386
0.0732884407043457,-0.00004176346101303352
0.0777950286865234,-0.00004122035988984858
0.08342933654785156,-0.000040708669985178844
0.08777570724487305,-0.000040130719753506135
0.0932488441467285,-0.00003957382705266358
0.09823894500732425,-0.000039013048990454957
0.1030678749084475,-0.00003835683855868411
0.1078968048095705,-0.00003771101728489154
0.112887382507324,-0.00003705216022353848
0.118199348449707,-0.00003632599236880195
0.1230282783508305,-0.00003549886059772692
0.1280183792114255,-0.00003460044172243213
0.13300848007202148,-0.000033600362257857294
0.13880300521850603,-0.00003246112555643775
0.1434712409973145,-0.00003117630240012658
0.148301124572754,-0.0000296922053166782
0.152807712554932,-0.00002803763982228707
0.158281326293945,-0.000026151247766392788
0.16327095031738248,-0.00002383044920861719
0.167617321014404,-0.00002137912815669548
0.173411846160889,-0.000018408824871585222
0.17791938781738298,-0.000015202313079498712
0.183070659637451,-0.0000114857448352268
0.18838262557983398,-7.35656385586481e-6
0.192728996276855,-2.7841915652970817e-6
0.19755792617797852,1.99620626517572e-6
0.2028698921203615,7.05804905010155e-6
0.20753812789917,0.00001289638748858128
0.2130112648010255,0.000018807015294441987
0.217518329620361,0.00002512713308533416
0.222025394439697,0.00003148824180243533
0.2284641265869145,0.000037914127460680936
0.232810497283936,0.00004447780611371853
0.23731756210327148,0.00005070545921626032
0.242146968841553,0.00005653775588143612
0.2477807998657225,0.00006183487039379548
0.25244903564453147,0.00006619770101679022
0.2575998306274415,0.00006993347415118481
0.262911796569824,0.00007212674336187774
0.2679018974304195,0.00007350423311436319
0.2727313041687015,0.00007346634538407668
0.278042793273926,0.00007264805844897636
0.28303337097167947,0.00007122245824575657
0.2877016067504885,0.0000694241216478986
0.293013572692871,0.00006732874498993624
0.2978425025939945,0.00006476633279817177
0.30283260345458995,0.00006228255188034383
0.3079833984375,0.00005962337399978421
0.313134670257568,0.00005690651323675406
0.317802906036377,0.000054296109738061184
0.32279300689697255,0.00005172058536118133
0.327943801879883,0.000049296428187517456
0.3329343795776365,0.00004702348905993857
0.3377633094787595,0.0000448568662250182
0.3430752754211425,0.00004284136048227079
0.347904682159424,0.00004093566076335265
0.35289478302001953,0.000039117751839512493
0.357884883880615,0.000037492108276637743
0.363036155700684,0.00003597645263653244
0.36834764480590854,0.000034435679481248385
0.37269401550293,0.0000331422670569737
0.3780059814453125,0.00003192405529262029
0.3825130462646485,0.00003076129087276057
0.38766431808471646,0.000029637541047122778
0.392976760864258,0.000028633033252845032
0.397161483764648,0.00002762715030257827
0.3921713829040525,0.00002660465816006759
0.38702058792114247,0.000025655343961261723
0.3818693161010745,0.00002475558903825003
0.377201557159424,0.00002388829670962873
0.371728420257568,0.000022987227566773072
0.3672213554382325,0.00002212287836300675
0.362070083618164,0.00002119350756402129
0.35740184783935547,0.00002025884259637681
0.3525724411010745,0.0000192626976058818
0.347099781036377,0.00001818254622776291
0.34243106842041,0.00001706671173451465
0.3371195793151855,0.00001572484598000305
0.332451343536377,0.00001437289211025926
0.32746124267578147,0.000012748878361890089
0.3224711418151855,0.00001103190788853681
0.3171591758728025,8.98073358257533e-6
0.312490940093994,6.75010960549116e-6
0.3071789741516115,4.0571394492872e-6
0.30170583724975597,1.17923991638236e-6
0.2965545654296875,-2.206807948823551e-6
0.2923693656921385,-5.8794544202101e-6
0.287057876586914,-9.99037092697109e-6
0.28255033493042,-0.0000145883550430881
0.277077674865723,-0.00001955373591044914
0.271926403045654,-0.00002522967224649621
0.26741886138916,-0.00003104443931079003
0.2627511024475095,-0.000037365271964517854
0.25711679458618153,-0.00004347545473137875
0.2522878646850585,-0.000049637707888905384
0.248102188110352,-0.00005594623326032885
0.242630004882813,-0.00006280568504735129
0.23763942718505848,-0.0000687011070112931
0.232327461242676,-0.00007462602297891868
0.227498531341553,-0.00007952795658638938
0.22266912460327148,-0.00008363962933799483
0.217840194702148,-0.00008695083761267597
0.212689399719238,-0.00008910323595046064
0.207859516143799,-0.00009056483213498725
0.203030586242676,-0.00009101171417569276
0.19804048538208052,-0.00009074789431906533
0.1930508613586425,-0.00009011801375891085
0.1877384185791015,-0.00008874513696355282
0.1824264526367185,-0.00008707110464456493
0.1777582168579105,-0.00008475933736917801
0.1724462509155275,-0.00008229438026319257
0.168100357055664,-0.00007962285417306704
0.16294908523559548,-0.00007700277637923134
0.1577978134155275,-0.00007442601327056761
0.152486324310303,-0.00007191059557953848
0.147334575653076,-0.00006956343167985327
0.14250564575195301,-0.00006729566939611688
0.13719367980957048,-0.00006510959974548316
0.13252592086792,-0.00006309221134870313
0.12721347808837902,-0.00006121089609223419
0.1228671073913575,-0.00005931753366894553
0.1172332763671875,-0.00005778147624369016
0.112565040588379,-0.00005624367713608076
0.10757493972778351,-0.000054840758821228485
0.10274600982666049,-0.00005345559657143897
0.09695100784301755,-0.00005219102877163097
0.09276580810546875,-0.000050996907702938235
0.08697080612182614,-0.0000499480720463907
0.0823025703430176,-0.0000489153580929269
0.07618570327758789,-0.00004784429711435224
0.0723223686218262,-0.00004696718224295183
0.06765460968017575,-0.000046088869567029144
0.061859130859375,-0.000045264881919138086
0.05735206604003905,-0.000044439208977564677
0.0520401000976563,-0.000043679347982106265
