Potential (V),Current (A)
0.113208770751953,0.00000403235117119038
0.11836051940918,0.00000402462228521472
0.122867584228516,0.00000407034985983046
0.128340721130371,0.00000410255142924143
0.132847785949707,0.0000041231605791836
0.138320922851563,0.00000416663351643365
0.142827987670898,0.000004178870767646
0.147978782653809,0.00000420495416619815
0.15280818939209,0.00000424359677708708
0.158281326293945,0.00000427547638537362
0.163753509521484,0.00000428610383096384
0.168261528015137,0.00000430317049904261
0.173089981079102,0.00000438657389167929
0.179206848144531,0.00000439881114289165
0.183392524719238,0.00000441426800534828
0.18822193145752,0.00000442586042481707
0.193050384521484,0.00000449155231763143
0.197879791259766,0.00000447867205366492
0.202386856079102,0.00000450185780209722
0.207859992980957,0.00000454275414085714
0.213333129882813,0.00000459266721009044
0.217840194702148,0.00000462744537799153
